,FullName,SegmentID,CD,CS_RoundSc_Q1_2016,CS_RoundSc_Q4_2016,CS_RoundSc_Q4_2017,Miles,SanDist,LAPD_Grid,Cat_Q1_2016,Cat_Q4_2016,Cat_Q4_2017
21991,San Pedro Pl,24648,9,2,1,1,0.055966850763955,SC,1362,Somewhat Clean,Clean,Clean
21992,San Pedro Pl,24649,9,1,2,1,0.044042757293076,SC,1385,Clean,Somewhat Clean,Clean
21993,San Rafael Ave,24650,1,2,2,1,0.23882742572117,NC,1116,Somewhat Clean,Somewhat Clean,Clean
21994,San Rafael Ave,24651,1,1,1,1,0.264319609272402,NC,1147,Clean,Clean,Clean
21995,San Rafael Ave,24652,1,1,1,1,0.19868782227126,NC,1147,Clean,Clean,Clean
21996,San Rafael Ave,24653,1,1,1,1,0.069797421267762,NC,1148,Clean,Clean,Clean
21997,San Rafael Ave,24654,1,1,1,1,0.866646645484566,NC,1148,Clean,Clean,Clean
21998,San Rafael Ave,24655,1,1,1,1,0.093888047609187,NC,1148,Clean,Clean,Clean
21999,San Ramon Dr,24656,14,2,1,1,0.067291655425859,NC,1129,Somewhat Clean,Clean,Clean
22000,San Remo Dr,24657,11,1,1,1,0.86170834162938,WLA,803,Clean,Clean,Clean
22001,San Remo Wy,24658,3,0,1,1,0.200921790543486,0,1094,Not Evaluated,Clean,Clean
22002,San Sebastian Dr,24659,3,0,1,1,0.331487037970016,0,2183,Not Evaluated,Clean,Clean
22003,San Taela Ct,24660,3,1,1,1,0.046258459405839,WV,2196,Clean,Clean,Clean
22004,San Vicente Blvd,24661,5,1,1,1,0.113373123138523,WLA,722,Clean,Clean,Clean
22005,San Vicente Blvd,24662,5,1,1,1,0.620272213234365,WLA,742,Clean,Clean,Clean
22006,San Vicente Blvd,24663,4,1,1,1,0.047731218546589,WLA,743,Clean,Clean,Clean
22007,San Vicente Blvd,24664,4,1,1,1,0.402447324626471,WLA,753,Clean,Clean,Clean
22008,San Vicente Blvd,24665,4,1,1,1,0.583937821163275,WLA,755,Clean,Clean,Clean
22009,San Vicente Blvd,24666,10,1,1,1,0.711277364328657,NC,765,Clean,Clean,Clean
22010,San Ysidro Dr,24667,5,1,1,1,1.47427494320407,WLA,808,Clean,Clean,Clean
22011,Sanborn Ave,24668,13,2,1,2,0.487212887643952,NC,204,Somewhat Clean,Clean,Somewhat Clean
22012,Sanborn Ave,24669,4,1,1,1,0.291604566012959,NC,1143,Clean,Clean,Clean
22013,Sanborn Ave,24670,4,1,1,1,0.062376229714924,NC,1143,Clean,Clean,Clean
22014,Sanborn Ave,24671,4,1,1,1,0.089049887680798,NC,1143,Clean,Clean,Clean
22015,Sanborn Ave,24672,13,2,1,1,0.258417209955263,NC,1171,Somewhat Clean,Clean,Clean
22016,Sanborn Ave,24673,11,1,1,1,0.141657506147208,WLA,1441,Clean,Clean,Clean
22017,Sanchez Dr,24674,10,1,1,1,0.519209683195896,WLA,341,Clean,Clean,Clean
22018,Sancola Ave,24675,4,1,1,1,0.236272498022393,EV,1559,Clean,Clean,Clean
22019,Sancola Ave,24676,4,1,1,1,0.220212474413199,EV,1559,Clean,Clean,Clean
22020,Sancola Ave,24677,4,1,1,1,0.160961211949114,EV,1569,Clean,Clean,Clean
22021,Sancola Ave,24678,2,2,1,1,0.306711478426756,EV,1698,Somewhat Clean,Clean,Clean
22022,Sandall Ln,24679,5,1,1,1,0.174727032026018,WLA,806,Clean,Clean,Clean
22023,Sandalwood St,24680,12,1,1,1,0.277197272433765,WV,2132,Clean,Clean,Clean
22024,Sandalwood St,24681,12,1,1,1,0.191897820709536,WV,2133,Clean,Clean,Clean
22025,Sandra Ln,24683,7,0,1,1,0.063285296940237,0,1921,Not Evaluated,Clean,Clean
22026,Sandra St,24684,7,1,1,1,0.117587031430969,EV,1943,Clean,Clean,Clean
22027,Sandringham Ct,24685,12,1,1,1,0.257496105805765,WV,1714,Clean,Clean,Clean
22028,Sandusky Ave,24687,6,2,1,2,0.423308273206665,EV,1967,Somewhat Clean,Clean,Somewhat Clean
22029,Sandusky Ave,24688,6,1,1,2,0.084795555471508,EV,1967,Clean,Clean,Somewhat Clean
22030,,24689,6,1,1,1,0.21182736536302,EV,1977,Clean,Clean,Clean
22031,Sandwood Pl,24690,15,2,1,1,0.167205501319487,HB,521,Somewhat Clean,Clean,Clean
22032,Sandwood Pl,24691,15,2,1,1,0.196920216563461,HB,521,Somewhat Clean,Clean,Clean
22033,Sandy Cape Dr,24692,11,1,1,1,0.195037174411351,WLA,811,Clean,Clean,Clean
22034,Sandy Ln,24693,5,0,1,1,0.034818156216038,EV,1098,Not Evaluated,Clean,Clean
22035,Sanford Ave,24694,15,1,1,1,0.221730130773417,HB,519,Clean,Clean,Clean
22036,Sanford Ave,24695,15,1,2,1,0.510780638344596,HB,528,Clean,Somewhat Clean,Clean
22037,Sanford Ave,24696,15,2,1,3,0.197509424950902,HB,529,Somewhat Clean,Clean,Not Clean
22038,Sanford Dr,24697,11,1,1,1,0.137549833360612,WLA,1457,Clean,Clean,Clean
22039,Sanford St,24698,15,2,1,1,0.303787023784688,HB,529,Somewhat Clean,Clean,Clean
22040,Sanford St,24699,11,1,2,1,0.468910244662082,WLA,1455,Clean,Somewhat Clean,Clean
22041,Sanford St,24700,11,2,1,1,0.162998054124945,WLA,1465,Somewhat Clean,Clean,Clean
22042,Sangamon Ave,24701,2,2,1,1,0.155598860768404,EV,1677,Somewhat Clean,Clean,Clean
22043,Sanitorium Park Dr,24702,1,0,1,1,0.062887859684807,0,1148,Not Evaluated,Clean,Clean
22044,Sanlo Pl,24703,3,1,1,1,0.039324737796182,WV,2189,Clean,Clean,Clean
22045,Sano St,24704,1,1,1,1,0.057230506392067,NC,1147,Clean,Clean,Clean
22046,Santa Ana Blvd,24705,15,2,2,1,0.265801537318006,SC,1837,Somewhat Clean,Somewhat Clean,Clean
22047,Santa Ana Blvd,24706,15,1,1,1,0.033258413794793,SC,1838,Clean,Clean,Clean
22048,Santa Ana Blvd,24707,15,1,1,1,0.035897225196039,SC,1838,Clean,Clean,Clean
22049,Santa Ana Blvd,24708,15,1,1,1,0.050218699302105,SC,1839,Clean,Clean,Clean
22050,Santa Ana Blvd,24709,15,2,1,1,0.130491101443115,SC,1839,Somewhat Clean,Clean,Clean
22051,Santa Ana Blvd,24710,15,2,1,1,0.061220613483985,SC,1849,Somewhat Clean,Clean,Clean
22052,Santa Ana Blvd,24711,15,2,1,1,0.033063832996307,SC,1849,Somewhat Clean,Clean,Clean
22053,Santa Ana Blvd N,24712,15,1,1,1,0.067279871655928,SC,1838,Clean,Clean,Clean
22054,Santa Ana Blvd N,24713,15,2,1,1,0.201986507886269,SC,1838,Somewhat Clean,Clean,Clean
22055,Santa Ana Blvd N,24714,15,1,1,1,0.059427860891929,SC,1839,Clean,Clean,Clean
22056,Santa Ana Blvd S,24715,15,2,2,1,0.203868071594894,SC,1849,Somewhat Clean,Somewhat Clean,Clean
22057,Santa Ana Blvd S,24716,15,2,1,1,0.034993295199276,SC,1849,Somewhat Clean,Clean,Clean
22058,Santa Ana Blvd S,24717,15,2,2,1,0.238047465796374,SC,1849,Somewhat Clean,Somewhat Clean,Clean
22059,Santa Catalina View St,24719,11,1,1,1,0.141924006292402,WLA,825,Clean,Clean,Clean
22060,Santa Clara Ave,24720,11,1,1,1,0.037200183933593,WLA,1413,Clean,Clean,Clean
22061,Santa Clara Ave,24721,11,1,1,1,0.093343779167083,WLA,1413,Clean,Clean,Clean
22062,Santa Clara Ave,24722,11,2,1,1,0.187306931394246,WLA,1414,Somewhat Clean,Clean,Clean
22063,Santa Clara Ct,24723,11,2,1,1,0.067318558931703,WLA,1413,Somewhat Clean,Clean,Clean
22064,Santa Clara Ct,24724,11,2,1,1,0.12904755814699,WLA,1414,Somewhat Clean,Clean,Clean
22065,Santa Clara St,24725,14,3,2,3,0.165346523876075,NC,1309,Not Clean,Somewhat Clean,Not Clean
22066,Santa Cruz Ct,24726,15,1,1,1,0.02461855300068,HB,551,Clean,Clean,Clean
22067,Santa Lucia Dr,24727,3,1,1,2,0.325187020512326,WV,2196,Clean,Clean,Somewhat Clean
22068,Santa Monica Blvd,24728,13,2,1,1,0.501594855922347,NC,201,Somewhat Clean,Clean,Clean
22069,Santa Monica Blvd,24729,13,2,1,1,0.41287583217823,NC,202,Somewhat Clean,Clean,Clean
22070,Santa Monica Blvd,24730,13,2,1,1,0.093008971432976,NC,204,Somewhat Clean,Clean,Clean
22071,Santa Monica Blvd,24731,13,1,1,2,0.624987481450634,NC,656,Clean,Clean,Somewhat Clean
22072,Santa Monica Blvd,24732,13,2,2,2,0.37594362625303,NC,657,Somewhat Clean,Somewhat Clean,Somewhat Clean
22073,Santa Monica Blvd,24733,4,1,1,2,0.585364327759234,NC,665,Clean,Clean,Somewhat Clean
22074,Santa Monica Blvd,24734,13,2,1,1,0.375083324650672,NC,677,Somewhat Clean,Clean,Clean
22075,Santa Monica Blvd,24735,13,2,1,1,0.148867391912535,NC,678,Somewhat Clean,Clean,Clean
22076,Santa Monica Blvd,24736,13,2,1,1,0.033718468604885,NC,679,Somewhat Clean,Clean,Clean
22077,Santa Monica Blvd,24737,13,2,1,1,0.314020148112417,NC,679,Somewhat Clean,Clean,Clean
22078,Santa Monica Blvd,24738,5,2,2,1,0.695188351152744,WLA,835,Somewhat Clean,Somewhat Clean,Clean
22079,Santa Monica Blvd,24739,5,2,1,1,0.670162279686704,WLA,835,Somewhat Clean,Clean,Clean
22080,Santa Monica Blvd,24740,5,1,1,1,0.808214584657051,WLA,836,Clean,Clean,Clean
22081,Santa Monica Blvd,24741,5,2,1,1,0.856904501090087,WLA,836,Somewhat Clean,Clean,Clean
22082,Santa Monica Blvd,24742,5,1,1,1,0.573501160425192,WLA,839,Clean,Clean,Clean
22083,Santa Monica Blvd,24743,5,2,1,1,0.526371816244901,WLA,839,Somewhat Clean,Clean,Clean
22084,Santa Monica Blvd,24744,11,1,1,1,0.418158879921693,WLA,851,Clean,Clean,Clean
22085,Santa Monica Blvd,24745,11,2,1,1,0.475052929118121,WLA,852,Somewhat Clean,Clean,Clean
22086,Santa Monica Blvd,24746,11,2,1,1,0.454776867131973,WLA,853,Somewhat Clean,Clean,Clean
22087,Santa Monica Blvd,24747,5,1,1,1,0.097612840335572,WLA,854,Clean,Clean,Clean
22088,Santa Monica Blvd,24748,13,2,1,1,0.182799492994967,NC,1162,Somewhat Clean,Clean,Clean
22089,,24749,3,1,1,1,0.458918326356794,WV,1061,Clean,Clean,Clean
22090,,24750,3,1,1,1,0.11257507945937,WV,1061,Clean,Clean,Clean
22091,,24751,3,1,1,1,0.199772664146066,WV,1063,Clean,Clean,Clean
22092,Santa Rita St,24752,5,2,1,1,0.439379834750844,WV,1075,Somewhat Clean,Clean,Clean
22093,,24753,3,2,1,1,0.63326244737392,WV,2189,Somewhat Clean,Clean,Clean
22094,Santa Rosalia Dr,24755,10,1,1,1,0.229040007990746,SC,362,Clean,Clean,Clean
22095,Santa Rosalia Dr,24756,10,1,1,1,0.732243249400355,SC,363,Clean,Clean,Clean
22096,Santa Susana Pass Rd,24757,12,2,1,1,2.08211292404441,WV,1721,Somewhat Clean,Clean,Clean
22097,Santa Ynez Rd,24758,11,1,1,1,0.161733876666162,WLA,811,Clean,Clean,Clean
22098,Santa Ynez St,24759,13,1,2,1,0.118714231039492,NC,216,Clean,Somewhat Clean,Clean
22099,Santa Ynez St,24760,13,2,1,1,0.097525610260153,NC,217,Somewhat Clean,Clean,Clean
22100,Santee St,24762,14,1,1,1,0.168911716362951,NC,176,Clean,Clean,Clean
22101,Santee St,24763,14,1,1,1,0.444628494726953,NC,185,Clean,Clean,Clean
22102,Santee St,24764,14,2,2,1,0.0969973144103,SC,195,Somewhat Clean,Somewhat Clean,Clean
22103,Santee St,24765,14,3,2,1,0.264473586563913,SC,195,Not Clean,Somewhat Clean,Clean
22104,Santee St,24766,9,2,2,1,0.034417944822669,SC,1321,Somewhat Clean,Somewhat Clean,Clean
22105,Santo Tomas Dr,24771,8,1,1,1,0.169811907679473,SC,362,Clean,Clean,Clean
22106,Santo Tomas Dr,24772,10,1,1,1,0.263545932116413,SC,363,Clean,Clean,Clean
22107,Santo Tomas Dr,24773,8,1,1,1,0.1410312716655,SC,391,Clean,Clean,Clean
22108,,24774,5,1,1,1,0.07292014529881,WV,1097,Clean,Clean,Clean
22109,,24775,5,1,1,1,0.151528499403086,WV,1097,Clean,Clean,Clean
22110,,24776,5,1,1,1,0.084567116996609,WV,1097,Clean,Clean,Clean
22111,,24777,5,1,1,1,0.122006276634787,WV,1099,Clean,Clean,Clean
22112,,24779,5,1,1,1,0.151175243060056,WV,1099,Clean,Clean,Clean
22113,,24780,5,1,1,1,0.145892905378521,WV,1099,Clean,Clean,Clean
22114,Sarah St,24782,4,2,1,1,0.304091339722442,EV,976,Somewhat Clean,Clean,Clean
22115,Sarah St,24783,2,1,1,1,0.500114300623339,EV,979,Clean,Clean,Clean
22116,Sarah St,24784,4,2,1,1,0.232796460753277,EV,1555,Somewhat Clean,Clean,Clean
22117,Sarah St,24785,4,2,1,1,0.061540638404879,EV,1557,Somewhat Clean,Clean,Clean
22118,Sarah St,24786,2,3,1,1,0.104744574794247,EV,1557,Not Clean,Clean,Clean
22119,Sarah St,24787,4,1,1,1,0.659309461818029,EV,1559,Clean,Clean,Clean
22120,Sarah St,24788,2,1,1,1,0.688370231603454,EV,1562,Clean,Clean,Clean
22121,Sarah St,24789,2,2,1,1,0.988848377148387,EV,1563,Somewhat Clean,Clean,Clean
22122,Saralyn Dr,24790,12,1,1,1,0.050585071345383,WV,2101,Clean,Clean,Clean
22123,Saran Dr,24791,11,1,1,1,0.164996928877511,WLA,1473,Clean,Clean,Clean
22124,Saran Dr,24792,11,1,1,1,0.062015953073798,WLA,1483,Clean,Clean,Clean
22125,Sarazen Pl,24794,12,1,1,1,0.215794739590787,WV,1708,Clean,Clean,Clean
22126,Sarbonne Ln,24795,5,1,1,1,0.055029913464967,WLA,806,Clean,Clean,Clean
22127,Sarbonne Rd,24796,5,1,1,1,0.205054156304675,WLA,806,Clean,Clean,Clean
22128,Sarbonne Rd,24797,5,1,1,1,0.490966985190894,WLA,806,Clean,Clean,Clean
22129,Sardine St,24798,15,0,1,1,0.089319499844193,0,559,Not Evaluated,Clean,Clean
22130,Sardis Ave,24800,11,2,1,1,0.071736692626961,WLA,1401,Somewhat Clean,Clean,Clean
22131,Sardis Ave,24801,11,1,1,1,0.156071274317038,WLA,1401,Clean,Clean,Clean
22132,Sardis Ave,24802,11,1,1,1,0.058181814401562,WLA,1402,Clean,Clean,Clean
22133,Sardis Ave,24803,11,1,1,1,0.059672816748495,WLA,1402,Clean,Clean,Clean
22134,Sardis Ave,24804,5,3,2,1,0.219705111403203,WLA,1403,Not Clean,Somewhat Clean,Clean
22135,Sardonyx St,24805,14,1,1,1,0.039796274047449,NC,407,Clean,Clean,Clean
22136,Sardonyx St,24806,14,2,1,1,0.088688346281945,NC,417,Somewhat Clean,Clean,Clean
22137,Sargent Ct,24807,13,1,1,1,0.078872809358515,NC,1184,Clean,Clean,Clean
22138,Sargent Ct,24808,13,1,1,1,0.028673056600008,NC,1184,Clean,Clean,Clean
22139,Sargent Ct,24809,13,1,1,1,0.040526660944046,NC,1185,Clean,Clean,Clean
22140,Sargent Pl,24810,13,1,1,1,0.319150912266182,NC,1184,Clean,Clean,Clean
22141,Sari Ave,24811,12,1,2,1,0.098249361095063,WV,1796,Clean,Somewhat Clean,Clean
22142,Sari Pl,24812,12,1,1,1,0.025589479376768,WV,1776,Clean,Clean,Clean
22143,,24813,3,1,1,1,0.022288795631619,WV,1083,Clean,Clean,Clean
22144,Saticoy St,24816,6,2,1,1,0.12895573467088,EV,901,Somewhat Clean,Clean,Clean
22145,Saticoy St,24817,6,2,1,1,0.414295473628086,EV,901,Somewhat Clean,Clean,Clean
22146,Saticoy St,24818,6,3,1,2,0.500131847833418,EV,904,Not Clean,Clean,Somewhat Clean
22147,Saticoy St,24819,6,3,2,2,0.498265090170126,EV,905,Not Clean,Somewhat Clean,Somewhat Clean
22148,Saticoy St,24820,2,1,1,1,0.040198600687957,EV,906,Clean,Clean,Clean
22149,Saticoy St,24821,6,1,1,1,0.500017604250657,WV,1008,Clean,Clean,Clean
22150,Saticoy St,24822,3,2,2,1,1.04670662298311,WV,1011,Somewhat Clean,Somewhat Clean,Clean
22151,Saticoy St,24823,3,1,1,2,0.453978812332239,WV,1012,Clean,Clean,Somewhat Clean
22152,Saticoy St,24824,12,2,1,1,0.999978475359084,WV,1015,Somewhat Clean,Clean,Clean
22153,Saticoy St,24825,12,2,1,1,1.00003599456866,WV,1017,Somewhat Clean,Clean,Clean
22154,Saticoy St,24826,6,1,1,2,0.624513631747032,EV,1018,Clean,Clean,Somewhat Clean
22155,Saticoy St,24827,6,1,1,1,0.048264854206376,EV,1019,Clean,Clean,Clean
22156,Saticoy St,24828,6,1,1,1,0.052452538629181,EV,1019,Clean,Clean,Clean
22157,Saticoy St,24829,6,1,1,1,0.033441402693416,EV,1019,Clean,Clean,Clean
22158,Saticoy St,24830,2,2,1,2,0.72559865069761,EV,1501,Somewhat Clean,Clean,Somewhat Clean
22159,Saticoy St,24831,2,3,1,1,0.462121933228002,EV,1502,Not Clean,Clean,Clean
22160,Saticoy St,24832,2,2,1,1,0.500132007231951,EV,1503,Somewhat Clean,Clean,Clean
22161,Saticoy St,24833,6,1,1,1,0.50030395021094,EV,1504,Clean,Clean,Clean
22162,Saticoy St,24834,6,2,1,1,0.499788597196988,EV,1505,Somewhat Clean,Clean,Clean
22163,Saticoy St,24835,2,3,1,2,0.499845963451735,EV,1506,Not Clean,Clean,Somewhat Clean
22164,Saticoy St,24836,2,2,1,2,0.405936114887271,EV,1508,Somewhat Clean,Clean,Somewhat Clean
22165,Saticoy St,24837,2,1,1,1,0.051797409606143,EV,1693,Clean,Clean,Clean
22166,Saticoy St,24838,2,1,1,1,0.081363544724489,EV,1698,Clean,Clean,Clean
22167,Saticoy St,24839,2,2,1,1,0.125200684792809,EV,1699,Somewhat Clean,Clean,Clean
22168,Saticoy St,24840,6,1,2,1,0.399850886507864,EV,1998,Clean,Somewhat Clean,Clean
22169,Saticoy St,24841,6,1,1,1,0.248040800964068,EV,1999,Clean,Clean,Clean
22170,Saticoy St,24842,12,1,1,1,0.991533246692264,WV,2133,Clean,Clean,Clean
22171,Saticoy St,24843,12,2,1,1,0.995629492910249,WV,2134,Somewhat Clean,Clean,Clean
22172,Saticoy St,24844,3,1,2,2,0.755125335575717,WV,2136,Clean,Somewhat Clean,Somewhat Clean
22173,,24845,3,2,1,1,0.563637904743834,WV,2137,Somewhat Clean,Clean,Clean
22174,,24846,3,2,1,1,0.041057373407927,WV,2138,Somewhat Clean,Clean,Clean
22175,,24847,3,2,2,1,0.162729240906346,WV,2138,Somewhat Clean,Somewhat Clean,Clean
22176,,24848,3,2,1,1,0.155754852678891,WV,2138,Somewhat Clean,Clean,Clean
22177,,24849,3,2,1,1,0.240102818337068,WV,2138,Somewhat Clean,Clean,Clean
22178,,24850,3,1,1,1,0.750715866171962,WV,2139,Clean,Clean,Clean
22179,Saticoy St S,24851,2,1,1,1,0.365275979766661,EV,1502,Clean,Clean,Clean
22180,Satsuma Ave,24852,2,1,1,2,0.250056104126232,EV,1508,Clean,Clean,Somewhat Clean
22181,Satsuma Ave,24853,2,1,1,1,0.180582856205507,EV,1509,Clean,Clean,Clean
22182,Satsuma Ave,24854,2,3,3,2,0.499976837894101,EV,1519,Not Clean,Not Clean,Somewhat Clean
22183,Satsuma Ave,24855,2,1,1,1,0.409762790711052,EV,1529,Clean,Clean,Clean
22184,Satsuma Ave,24856,2,2,1,1,0.447798924512377,EV,1539,Somewhat Clean,Clean,Clean
22185,Satsuma Ave,24857,2,1,1,1,0.244336408473957,EV,1548,Clean,Clean,Clean
22186,Satsuma Ave,24858,2,1,1,2,0.240684047518695,EV,1549,Clean,Clean,Somewhat Clean
22187,Satsuma Ave,24859,2,2,1,1,0.062514205325213,EV,1557,Somewhat Clean,Clean,Clean
22188,Satsuma Ave,24860,2,1,1,1,0.091462062213798,EV,1566,Clean,Clean,Clean
22189,Satsuma Ave,24861,2,1,1,1,0.249573579637669,EV,1687,Clean,Clean,Clean
22190,Satsuma Ave,24862,2,2,1,1,0.093598755310007,EV,1695,Somewhat Clean,Clean,Clean
22191,Saturn St,24863,10,3,1,1,0.541570106805708,WLA,762,Not Clean,Clean,Clean
22192,Saturn St,24864,10,1,1,1,0.458772924705914,WLA,763,Clean,Clean,Clean
22193,Saturn St,24865,10,3,1,1,0.358525884787562,WLA,764,Not Clean,Clean,Clean
22194,Saturn St,24866,10,2,2,1,0.307291161433755,SC,775,Somewhat Clean,Somewhat Clean,Clean
22195,Saturn St,24867,10,1,1,1,0.141124649066341,SC,776,Clean,Clean,Clean
22196,Saturn St,24868,5,2,1,1,0.113612398505659,WLA,857,Somewhat Clean,Clean,Clean
22197,Saturn St,24869,5,2,1,1,0.141435800332194,WLA,858,Somewhat Clean,Clean,Clean
22198,Saturn St,24870,5,2,2,1,0.151371407254458,WLA,859,Somewhat Clean,Somewhat Clean,Clean
22199,Saugus Ave,24871,4,1,1,1,0.277779046447775,EV,981,Clean,Clean,Clean
22200,Saugus Ave,24872,4,1,1,1,0.283479865596465,EV,991,Clean,Clean,Clean
22201,Sausalito Ave,24873,12,1,1,1,0.155285831818266,WV,2103,Clean,Clean,Clean
22202,Sausalito Ave,24874,12,1,2,1,0.601554738391761,WV,2113,Clean,Somewhat Clean,Clean
22203,Sausalito Ave,24875,12,1,1,1,0.354050535156602,WV,2134,Clean,Clean,Clean
22204,Sausalito Ave,24876,3,1,1,1,0.03419312023821,WV,2144,Clean,Clean,Clean
22205,Sausalito Ave,24877,12,1,1,1,0.35348871518954,WV,2144,Clean,Clean,Clean
22206,Sausalito Ave,24878,12,1,1,1,0.14487175223678,WV,2144,Clean,Clean,Clean
22207,Sausolito St,24879,12,1,1,1,0.055070471670607,WV,2134,Clean,Clean,Clean
22208,Saville Ave,24881,5,1,1,1,0.026122611772251,WV,1068,Clean,Clean,Clean
22209,Savona Rd,24882,5,1,1,1,0.345396605312372,WLA,806,Clean,Clean,Clean
22210,Savoy St,24883,1,2,1,1,0.113664365908683,NC,105,Somewhat Clean,Clean,Clean
22211,Sawtelle Blvd,24884,11,1,1,1,0.498984812143891,WLA,853,Clean,Clean,Clean
22212,Sawtelle Blvd,24885,11,1,1,1,0.127588625019722,WLA,882,Clean,Clean,Clean
22213,Sawtelle Blvd,24886,11,1,1,1,0.487578875630276,WLA,882,Clean,Clean,Clean
22214,Sawtelle Blvd,24887,11,2,1,1,0.043053055984811,WLA,884,Somewhat Clean,Clean,Clean
22215,Sawtelle Blvd,24888,11,3,2,1,0.300634093016948,WLA,892,Not Clean,Somewhat Clean,Clean
22216,Sawtelle Blvd,24889,11,2,1,1,0.400083833630004,WLA,1402,Somewhat Clean,Clean,Clean
22217,Sawtelle Blvd,24890,11,1,1,1,0.64000705328304,WLA,1425,Clean,Clean,Clean
22218,Sawtelle Blvd,24891,11,1,2,1,0.291551506487099,WLA,1435,Clean,Somewhat Clean,Clean
22219,Sawtelle Blvd,24892,11,1,2,1,0.277562122568458,WLA,1435,Clean,Somewhat Clean,Clean
22220,Sawtelle Blvd,24893,11,1,1,2,0.451665032558376,WLA,1459,Clean,Clean,Somewhat Clean
22221,Sawyer St,24894,10,2,2,1,0.473188484838927,WLA,782,Somewhat Clean,Somewhat Clean,Clean
22222,Sawyer St,24895,5,1,1,1,0.479884630461549,WLA,887,Clean,Clean,Clean
22223,Sawyer St,24896,5,1,1,1,0.09898004273727,WLA,887,Clean,Clean,Clean
22224,Sawyer St,24897,5,2,1,1,0.095166161757219,WLA,887,Somewhat Clean,Clean,Clean
22225,Sawyer St,24898,10,2,2,2,0.609785751845359,WLA,889,Somewhat Clean,Somewhat Clean,Somewhat Clean
22226,Saxon Dr,24899,14,1,1,1,0.205067013454336,NC,1112,Clean,Clean,Clean
22227,Saylin Ln,24900,14,2,1,1,0.087101745745517,NC,1128,Somewhat Clean,Clean,Clean
22228,Saylin Ln,24901,14,2,1,1,0.069565708060108,NC,1128,Somewhat Clean,Clean,Clean
22229,Sayre Ln,24903,13,0,1,1,0.126653344122917,0,205,Not Evaluated,Clean,Clean
22230,Sayre Ln,24904,7,0,1,1,0.065925012922175,0,1925,Not Evaluated,Clean,Clean
22231,Sayre St,24905,7,1,1,1,0.32031312158486,EV,1906,Clean,Clean,Clean
22232,Sayre St,24906,7,1,1,1,0.163773766269955,EV,1906,Clean,Clean,Clean
22233,Sayre St,24907,7,2,1,1,0.421196666634832,EV,1907,Somewhat Clean,Clean,Clean
22234,Sayre St,24908,7,2,1,1,0.409555313558045,EV,1908,Somewhat Clean,Clean,Clean
22235,Sayre St,24909,7,2,1,2,0.250043015189783,EV,1915,Somewhat Clean,Clean,Somewhat Clean
22236,Sayre St,24910,7,1,2,2,0.499717331649208,EV,1916,Clean,Somewhat Clean,Somewhat Clean
22237,Sayre St,24911,7,2,1,2,0.328895603031527,EV,1918,Somewhat Clean,Clean,Somewhat Clean
22238,Sayre St,24912,7,2,1,1,0.192823934105559,EV,1925,Somewhat Clean,Clean,Clean
22239,Sayre St,24913,7,1,1,1,0.358520701279669,EV,1925,Clean,Clean,Clean
22240,Scadlock Ln,24914,4,1,1,1,1.05183545846225,EV,991,Clean,Clean,Clean
22241,Scandia Wy,24915,1,1,1,1,0.354354515442036,NC,1135,Clean,Clean,Clean
22242,Scandia Wy,24916,1,1,1,1,0.067496785086408,NC,1136,Clean,Clean,Clean
22243,Scandia Wy,24917,1,1,1,1,0.102670680670904,NC,1136,Clean,Clean,Clean
22244,,24918,1,1,1,1,0.216523132557006,NC,1147,Clean,Clean,Clean
22245,Scarborough Peak Dr,24919,12,1,1,1,0.308319177421322,WV,2132,Clean,Clean,Clean
22246,Scarff St,24920,1,2,1,1,0.212001335710305,SC,319,Somewhat Clean,Clean,Clean
22247,Scenario Ln,24921,5,1,1,1,0.111527854951887,WLA,807,Clean,Clean,Clean
22248,Scenario Ln,24922,5,1,1,1,0.273598932422271,WLA,807,Clean,Clean,Clean
22249,Scenic Ave,24923,4,2,1,1,0.096952838541437,NC,627,Somewhat Clean,Clean,Clean
22250,Scenic Ave,24924,4,2,1,1,0.123610735591191,NC,628,Somewhat Clean,Clean,Clean
22251,Schley Ave,24925,15,3,1,1,0.190668619950152,HB,529,Not Clean,Clean,Clean
22252,Schley Ave,24926,15,0,1,1,0.036961437123972,0,529,Not Evaluated,Clean,Clean
22253,,24928,3,3,1,1,0.600816523342558,WV,1791,Not Clean,Clean,Clean
22254,Schoenborn St,24929,12,1,1,1,0.047300247216737,WV,1792,Clean,Clean,Clean
22255,Schoenborn St,24930,12,1,1,1,0.124056490489678,WV,1793,Clean,Clean,Clean
22256,Schoenborn St,24931,12,1,2,1,0.18567280104848,WV,1793,Clean,Somewhat Clean,Clean
22257,Schoenborn St,24932,12,1,1,1,0.311998904022819,WV,1794,Clean,Clean,Clean
22258,Schoenborn St,24933,12,1,1,1,0.016832537893483,WV,1794,Clean,Clean,Clean
22259,Schoenborn St,24934,12,1,1,1,0.153839627259412,WV,1794,Clean,Clean,Clean
22260,,24935,12,2,1,1,0.249607965364554,WV,1795,Somewhat Clean,Clean,Clean
22261,Schoenborn St,24936,12,2,1,1,0.401526896558119,WV,1797,Somewhat Clean,Clean,Clean
22262,Schoenborn St,24937,12,1,1,1,0.251184129836975,WV,1797,Clean,Clean,Clean
22263,Schoenborn St,24938,6,1,1,1,0.039619888688974,EV,1983,Clean,Clean,Clean
